0, 0, 0.111317942773374
0, 0.01, 0.13028849803907
0, 0.02, 0.147078121498842
0, 0.03, 0.161906754595943
0, 0.04, 0.174978377495011
0, 0.05, 0.186481575024248
0, 0.06, 0.196590125682373
0, 0.07, 0.205463624260509
0, 0.08, 0.21324810664685
0, 0.09, 0.220076707032734
0, 0.1, 0.226070307577694
0, 0.11, 0.231338205908417
0, 0.12, 0.235978786406382
0, 0.13, 0.240080185266769
0, 0.14, 0.243720956103061
0, 0.15, 0.246970726820499
0, 0.16, 0.249890852617682
0, 0.17, 0.252535047622847
0, 0.18, 0.25495000783537
0, 0.19, 0.25717601240571
0, 0.2, 0.259247509786552
0, 0.21, 0.261193672342675
0, 0.22, 0.263038942515517
0, 0.23, 0.264803530638996
0, 0.24, 0.266503914205324
0, 0.25, 0.26815328118911
0, 0.26, 0.269761964759839
0, 0.27, 0.271337836760462
0, 0.28, 0.272886678703279
0, 0.29, 0.274412512945543
0, 0.3, 0.275917920586445
0, 0.31, 0.277404307107125
0, 0.32, 0.278872163203362
0, 0.33, 0.280321276656261
0, 0.34, 0.281750929401564
0, 0.35, 0.283160063312347
0, 0.36, 0.284547423743269
0, 0.37, 0.285911676507177
0, 0.38, 0.287251503694279
0, 0.39, 0.288565681400152
0, 0.4, 0.289853135885746
0, 0.41, 0.291112985658401
0, 0.42, 0.292344561132528
0, 0.43, 0.293547425563572
0, 0.44, 0.294721367870807
0, 0.45, 0.295866398651145
0, 0.46, 0.2969827277484
0, 0.47, 0.298070747835612
0, 0.48, 0.299131005066946
0, 0.49, 0.300164167079077
0, 0.5, 0.301170993019436
0, 0.51, 0.302152303418552
0, 0.52, 0.303108947172794
0, 0.53, 0.304041777923495
0, 0.54, 0.304951627229457
0, 0.55, 0.305839283965595
0, 0.56, 0.306705478071568
0, 0.57, 0.307550875027248
0, 0.58, 0.308376063603126
0, 0.59, 0.309181564269238
0, 0.6, 0.309967823415978
0, 0.61, 0.310735241626389
0, 0.62, 0.311484174242651
0, 0.63, 0.312214958048051
0, 0.64, 0.312927941820817
0, 0.65, 0.313623503614508
0, 0.66, 0.314302082855387
0, 0.67, 0.314964215875079
0, 0.68, 0.315610561449181
0, 0.69, 0.316241930103778
0, 0.7, 0.316859315958157
0, 0.71, 0.317463907129422
0, 0.72, 0.318057118614628
0, 0.73, 0.318640591885404
0, 0.74, 0.319216198359624
0, 0.75, 0.319786040373271
0, 0.76, 0.320352424129461
0, 0.77, 0.320917839216626
0, 0.78, 0.321484907151898
0, 0.79, 0.322056331135432
0, 0.8, 0.32263482714708
0, 0.81, 0.323223020934425
0, 0.82, 0.32382336048821
0, 0.83, 0.324437977934265
0, 0.84, 0.325068560026661
0, 0.85, 0.325716175650346
0, 0.86, 0.326381107273586
0, 0.87, 0.327062645204673
0, 0.88, 0.327758871813005
0, 0.89, 0.328466426921036
0, 0.9, 0.329180251503463
0, 0.91, 0.329893313269297
0, 0.92, 0.330596320701131
0, 0.93, 0.331277413426765
0, 0.94, 0.331921841770444
0, 0.95, 0.332511636533517
0, 0.96, 0.333025250679514
0, 0.97, 0.333437209885493
0, 0.98, 0.333717742117837
0, 0.99, 0.333832398107916
0, 1, 0.333741670175056
0.01, 0, 0.114624747085015
0.01, 0.01, 0.133476288527163
0.01, 0.02, 0.150168483416824
0.01, 0.03, 0.164919649294461
0.01, 0.04, 0.17793217858863
0.01, 0.05, 0.189393118257742
0.01, 0.06, 0.199474757523733
0.01, 0.07, 0.208335251068222
0.01, 0.08, 0.216119251632855
0.01, 0.09, 0.222958558533199
0.01, 0.1, 0.228972780805114
0.01, 0.11, 0.234270006104323
0.01, 0.12, 0.238947458733622
0.01, 0.13, 0.243092184009064
0.01, 0.14, 0.246781701724103
0.01, 0.15, 0.25008467670185
0.01, 0.16, 0.253061555129534
0.01, 0.17, 0.25576521347518
0.01, 0.18, 0.258241570712666
0.01, 0.19, 0.260530193650214
0.01, 0.2, 0.262664878456105
0.01, 0.21, 0.264674214212781
0.01, 0.22, 0.2665821150492
0.01, 0.23, 0.268408327987085
0.01, 0.24, 0.270168921978828
0.01, 0.25, 0.271876735493217
0.01, 0.26, 0.273541805760552
0.01, 0.27, 0.275171764065038
0.01, 0.28, 0.276772199838888
0.01, 0.29, 0.278346993365891
0.01, 0.3, 0.279898623034699
0.01, 0.31, 0.281428444065179
0.01, 0.32, 0.282936926437417
0.01, 0.33, 0.284423878741758
0.01, 0.34, 0.285888636771623
0.01, 0.35, 0.287330225538296
0.01, 0.36, 0.288747498272902
0.01, 0.37, 0.290139255102466
0.01, 0.38, 0.291504331889363
0.01, 0.39, 0.292841670896451
0.01, 0.4, 0.294150385569083
0.01, 0.41, 0.295429785517626
0.01, 0.42, 0.296679400174721
0.01, 0.43, 0.297899000955762
0.01, 0.44, 0.299088579379064
0.01, 0.45, 0.300248348853659
0.01, 0.46, 0.301378724244257
0.01, 0.47, 0.302480289571187
0.01, 0.48, 0.303553773900993
0.01, 0.49, 0.30460001870337
0.01, 0.5, 0.305619947338918
0.01, 0.51, 0.306614524116282
0.01, 0.52, 0.307584732474684
0.01, 0.53, 0.308531538193555
0.01, 0.54, 0.309455867902476
0.01, 0.55, 0.310358593495039
0.01, 0.56, 0.311240503445983
0.01, 0.57, 0.31210230162625
0.01, 0.58, 0.312944602298168
0.01, 0.59, 0.313767925822633
0.01, 0.6, 0.314572708232195
0.01, 0.61, 0.315359315320425
0.01, 0.62, 0.316128055660686
0.01, 0.63, 0.316879205489905
0.01, 0.64, 0.317613032391819
0.01, 0.65, 0.31832982774774
0.01, 0.66, 0.319029930362636
0.01, 0.67, 0.319713770042914
0.01, 0.68, 0.320381889621785
0.01, 0.69, 0.321034978506629
0.01, 0.7, 0.321673906340688
0.01, 0.71, 0.322299742830052
0.01, 0.72, 0.322913776832658
0.01, 0.73, 0.323517535254983
